X1	X2	Y
-17.180308139999994	2.530938156	NO
546.370785	5.308348296	YES
270.6981248	-3.827123956	NO
-240.2877100000001	3.291340018	YES
-110.27648222	0.912782039	YES
621.45528589	4.781516573	YES
373.76189561	-8.265289965	YES
225.78796615	7.215926594	NO
-107.24376911000002	1.240521971	YES
336.45558594	2.831969765	NO
289.46900581	-3.998024096	NO
36.51301461999999	-4.070805498	YES
94.1028626	9.555918195	NO
74.80573097	-4.264436028	NO
414.20141704	-1.490726489	NO
199.73690811	7.491347184	NO
28.43145561	0.755913636	NO
217.86793102	9.16429161	NO
269.77580487		NO
167.90575008000002	-6.203222382	YES
531.87308304	2.18415278	YES
573.77852277	2.981125401	YES
88.96856482999999	-9.115841508	YES
209.21985284	-0.671734342	NO
-375.32016966	2.423223698	YES
281.16318948	-7.195335264	YES
238.03178249	-1.349613661	NO
413.35194541	5.13755927	NO
593.99312221	-7.186938874	YES
-98.24845922	5.055828949	NO
591.88244182	2.244563388	YES
52.57073076999998	0.954824931	NO
137.63758852	-8.724062059	YES
99.43652478	-6.295731603	YES
22.69462724	-2.52090451	YES
-102.34426093	1.159735708	NO
-13.749973330000005	-2.405486008	YES
275.84520695000003	3.138125842	NO
560.63865393	-5.679244362	YES
-100.85232901999998	7.570730115	NO
-134.70403775000003	7.11090273	NO
338.54046986000003	-10.28310548	YES
215.47350773	1.61736872	NO
154.30526367	5.891076004	NO
434.90556351	1.667005895	NO
-9.871398139999997	-7.123995688	YES
116.43009221	-6.045101692	YES
-115.24863507	7.353835701	NO
59.70469509	-2.706809363	NO
18.25004612	-0.265526048	NO
323.74829526	-1.236606494	NO
238.05099595	-3.14719209	NO
82.85157738	-0.651426181	NO
610.49272064	4.251315904	YES
376.20666381	-9.022989048	YES
275.42654185	4.241280456	NO
69.60771493	-2.984552995	NO
277.47788653	-3.572536036	NO
545.81560072	3.288502548	YES
69.7507103	-2.16792426	YES
-251.67759942	0.6631286	YES
116.93743198	-3.32623167	YES
-23.789644720000005	4.434882613	NO
14.230317469999989	2.164817598	NO
-15.738881859999983	2.419068874	NO
564.68490215	3.160300264	YES
106.78205549	-2.249610872	NO
214.36859952000003	5.577700277	NO
559.0956048	-6.895586997	YES
137.46152354	-0.063389141	NO
256.3316384	-5.235011898	YES
461.85448341	-6.704305713	YES
241.98057629	0.28155661	NO
174.81925143	-8.695151533	YES
648.9647711800001	-2.82368477	YES
16.081154149999996	2.164534824	NO
282.95446274	-6.19653154	NO
577.77510417	-6.489836961	YES
77.68271879	-6.555984519	YES
575.4856267	-0.77936616	YES
241.23297839	6.853350674	NO
-165.02353920000002	-0.303030091	YES
12.618216000000004	-2.184774202	NO
420.20721971	6.095279247	NO
36.686084580000006	-4.56544812	YES
62.11885011999999	-5.604370088	YES
297.04145993	-2.143301641	NO
-42.15370729000001	7.359082498	NO
-111.82200753	-0.843420955	YES
46.48637864999999	5.842158457	NO
145.80867935	5.822074856	NO
-106.10656269000005	-8.265067162	YES
29.33533369000002	2.638176811	NO
408.85994629	5.249864187	NO
240.21679049	5.386050751	NO
-280.40714376	-0.43507859	YES
-160.26291837	6.177469199	NO
238.41313276	2.853742304	NO
104.91867271	-2.520872354	YES
484.1372192	-0.573833955	YES
1.8982815299999984	-2.037017075	YES
93.68556663	1.255181875	NO
275.93529016	-1.219717881	NO
439.73635178	0.064168459	YES
-34.93055512999999	-2.983165534	YES
-88.27090204999999	7.66374585	NO
-86.28341963000001	7.442158437	NO
444.25013476	-2.693018311	YES
14.853375429999993	-1.357664434	NO
-151.79430017	3.18272547	YES
88.65536852000001	-10.07637031	YES
291.54746072	-4.031778954	YES
-89.90676278000004	2.977125393	NO
468.76467418	-4.221859487	NO
37.49956277000002	-0.843518406	YES
114.80595802	-6.33038241	YES
-242.20401453	0.063107002	YES
65.13075328	5.35485479	NO
-46.30520296	-5.673516106	YES
127.64605781	3.091928893	NO
118.76194467	-7.313500775	YES
647.10639284	-5.717881661	YES
122.44319392	-0.995896485	NO
357.79626173	3.47014317	NO
210.55754458	1.23046319	NO
-18.32741515	-7.508788847	YES
380.79352378	5.271510011	NO
39.826935160000005	0.013734858	NO
342.5228372	5.952331974	NO
247.24375078	-5.636968989	YES
211.31198918	9.149234918	NO
586.20882975	2.917961603	YES
99.75173947000002	-2.763020353	NO
98.48302551999998	-10.29811521	YES
455.18360318	-7.643671889	YES
241.01740898	-1.550250681	NO
223.60695011	-3.329199723	NO
-138.0386792	-1.295564571	YES
80.89979524	5.068002555	NO
615.1680480099999	3.554282677	YES
10.383437089999989	-7.4079681	YES
32.30368095999999	-0.175165048	NO
337.93120323	8.028994819	NO
-146.01294711000006	-1.373444436	NO
-173.59820376	-0.978491108	YES
465.75097818	-2.353712923	YES
356.79031518	-2.519832799	NO
342.13163660000004	-7.288120911	YES
58.916470449999984	-8.214209496	YES
-70.60702988	0.523391442	NO
615.1516342	1.665064054	YES
7.545346590000001	0.234878117	NO
-330.55370848	2.164223292	YES
411.9694781	-4.159198675	NO
558.7687405	3.844257684	YES
262.71005856	-1.344082218	NO
578.1756047599999	-2.374285241	YES
241.65204865	-4.677869333	YES
263.73102501	-2.027240133	NO
630.65182527	-0.737803885	YES
470.16930446999993	-0.641613892	NO
389.82384172	6.395481845	NO
-37.450367950000015	6.204996006	NO
157.69136450000002	-2.070536458	YES
440.57911923	-1.435724805	NO
380.69065941	5.52607191	NO
47.37108254000002	-5.806623218	YES
542.4284483499999	1.510825736	YES
440.17627147	-5.938598297	YES
686.9975162100001	3.942253575	YES
109.78119373	-6.674774094	YES
-63.06522448999999	2.759592551	NO
371.24881049	7.660376976	NO
212.2248883	-9.75880508	YES
-10.13056201000002	-2.830317371	YES
211.54848915	4.013974343	NO
122.93839604	-5.587485365	YES
447.81139659	3.662830541	NO
591.75503125	3.162594163	YES
525.0443354500001	6.45115872	YES
3.711104710000008	-2.440095222	NO
227.04602134	-7.238415231	YES
351.82284659	-7.741780154	YES
257.84447931	-0.699007942	NO
321.89252876	-3.227124746	NO
66.08189773999999	-7.745766219	YES
546.67041636	-1.767988224	YES
414.70956223	-8.310949308	YES
133.52145951	8.177390828	NO
595.94010494	-3.037086598	YES
349.6673641	-5.095199744	YES
598.96268149	0.603369131	YES
501.30158397	-5.35570832	YES
195.25284398	7.229056409	NO
67.06653594	-4.883462855	NO
584.4233184	-4.482353196	YES
257.61554794999995	3.261035852	NO
-208.43175195	3.928219566	YES
404.75217031	4.523982197	NO
-94.26633093000004	7.297802299	NO
-62.96068369000001	-4.15873296	YES
286.52012141	-5.843620015	YES
212.62511925	9.822468591	NO
486.38387004	-7.320396571	YES
471.57493681	0.614812254	YES
387.89148031	3.94513952	NO
15.800813039999994	-7.755684565	YES
-3.571632220000012	1.864105612	NO
-96.01764385	1.009253892	YES
588.74661199	-4.390922726	YES
-94.96298815000004	-7.434011004	YES
530.94895998	0.456771473	YES
239.35489134	-6.242644301	YES
397.5595931	-8.53800937	YES
30.188132	4.037331532	NO
-40.54777989000002	4.693341949	NO
-149.81769924999998	-1.889520122	YES
-204.15602343	0.273399555	YES
109.4229226	1.95924672	NO
142.79309692	-1.376055072	NO
-17.832924790000007	-7.032970343	YES
-159.54677888999998	-2.723691234	YES
280.69722783	-3.031626373	NO
63.94708695	-3.465828374	YES
444.82113071	3.725739018	YES
134.29330555	-7.7616681	YES
456.32911356	-4.704806439	YES
268.63528178	-3.71090619	NO
10.451307479999976	5.632940062	NO
165.55414418	8.896489674	NO
97.89775783	1.33779067	NO
210.81485065	-7.331125228	YES
468.51985688	0.862170094	YES
439.98168421	2.0750189	YES
127.08546995	7.227964277	NO
348.75417126	-8.015508173	YES
-88.43830369	7.566390162	NO
458.88862786	4.450499003	NO
543.61939559	-0.330992029	YES
-50.84903967	6.071676033	NO
554.04317105	-5.280140916	YES
442.31700804	-4.63811628	YES
130.34389043	-1.268802256	NO
190.96967446	8.154168645	NO
410.64372871	-8.03003687	YES
470.13138463	-7.635927675	YES
271.46111101	2.723978562	NO
184.9250647	4.831541211	NO
9.508565609999977	2.990083577	NO
478.7269590300001	1.780060983	YES
26.777933739999995	-9.401900031	YES
37.35774689999999	-2.782368004	YES
-161.03080192	-0.931587721	NO
388.35354422	6.015458087	NO
136.95883247	-5.309969832	NO
-21.735347720000007	-2.136546687	YES
-18.96725581999999	2.297411941	NO
402.03145819	-8.380987795	YES
83.67305874	-5.524537274	YES
319.88868342	5.754181452	NO
468.09611888	4.781660797	NO
-113.39476746	2.643196309	NO
-142.02403141000002	5.2959838	NO
479.53757996	-6.870272996	YES
551.3712106400001	0.159626354	YES
510.5435678399999	0.389681828	YES
207.6895169	-3.464058525	NO
117.33597992	4.516473343	NO
114.00457863	-9.642138344	YES
39.7126365	-2.646190187	NO
376.7989771399999	-5.058743332	YES
391.91686958	0.226838457	NO
68.98779101	0.89196271	NO
-139.23819038000002	-2.196258496	YES
248.14149231	6.39848827	NO
38.87242041	4.575203585	NO
448.39316967	-3.805850509	YES
450.88957211	-1.035093273	YES
325.59598852	5.612686507	NO
43.01880397999999	2.102229919	NO
344.0567070899999	5.647359416	NO
257.53446107	7.053735249	NO
240.82631724	-5.40987932	NO
-75.51171785000003	0.701749019	YES
440.53323857	1.335630426	YES
421.34422649	-6.929162646	YES
306.77922503	5.676058436	NO
-146.24777660000004	-3.496619298	YES
486.58324271	-7.148471062	YES
12.839773560000005	-3.135310011	NO
-74.98361643	2.077344425	NO
-49.31062307000002	-1.021167577	YES
658.7520011500001	-3.749937868	YES
-101.10771779	4.203633619	NO
-113.97465291999998	-0.097644106	YES
300.55064589	-8.763275151	YES
-2.694617270000002	0.066106681	NO
45.11338556000001	-3.268135752	YES
72.23969385999999	-5.871774051	YES
29.354067860000008	7.039539918	NO
231.9706087	2.790115503	NO
199.09937366	-0.334119464	NO
-220.78754554	-0.356040993	YES
-106.47082945999998	7.146699415	NO
-35.98875941	-1.728007464	YES
98.66194271999998	-4.427911773	YES
334.80136162	5.254091385	NO
-31.445524209999974	-3.144721418	YES
256.67909635	2.603925701	NO
-129.28060414000004	-0.032371236	YES
-46.09720544999999	-2.694062957	YES
0.972315650000006	-2.605697112	YES
316.89426437	-3.684296613	YES
190.10922634	-2.903858418	NO
-152.56274974000004	5.063298159	NO
-62.886677590000005	5.675694922	NO
-129.46653891	4.156861148	YES
107.3787819	-7.389330945	YES
244.38135705	-1.906347532	NO
100.34610204999998	-2.348524324	NO
-72.13398516999999	-0.897885809	NO
467.3943511700001	-1.482430272	YES
-34.369255159999994	4.487419169	NO
531.82830383	-8.176697642	YES
311.43294697	-0.774399133	NO
-114.6730453	-1.533353215	YES
-72.59638396	-6.297838806	YES
354.96567614	5.853094688	NO
604.46241937	-1.770836861	YES
451.38737319000006	-3.300925444	NO
255.54001491	-4.584418124	YES
111.07613052	-8.596903527	YES
173.35343386	-8.590237336	YES
434.21504669	-8.508669805	YES
324.19169031	1.692670875	NO
184.56681604	2.867508871	NO
383.79586116	-7.93849026	YES
621.22243131	-2.181372223	YES
340.51497372000006	-4.061531103	NO
38.42991793	4.080101631	NO
330.16320383000004	-5.289812749	NO
-293.30870138	4.537552054	YES
310.89479131	-9.57924857	YES
355.37733536	6.501680386	NO
201.47825149	-0.137022648	NO
-24.67241493	1.049558577	NO
128.1062831	7.09997255	NO
151.71901272999995	-9.790195555	YES
-245.75889649	6.5664732	NO
-73.80040173999998	1.076845217	NO
643.0764444700001	-2.333237456	YES
-6.968848140000013	-2.896645322	YES
356.123602	-3.557418219	NO
487.7843263	-6.691299399	YES
270.95208984	-3.424205126	NO
162.29083763	-10.93612428	YES
-9.144820050000009	-0.516565823	NO
23.34960835	6.865492663	NO
33.245051389999986	-3.403237562	NO
201.05884453	-2.305194714	NO
559.23507434	0.583088782	YES
344.6853018400001	0.344085292	YES
-157.9341415	5.962690463	NO
266.74694127	2.511646904	NO
364.54293523	2.522591245	NO
412.0641993	5.228276464	NO
58.14001931999999	3.627705538	NO
427.13201612	-8.609536328	YES
385.08214406	5.344420196	NO
-122.44051976999997	2.383181862	YES
-41.96925085000001	-7.374697592	YES
464.03498656	-6.330117628	YES
118.83214816	0.330088906	NO
492.49152957	-2.926316082	YES
228.93455134	-1.563105006	YES
22.29803692	2.088000825	NO
-83.68349313999997	2.129851377	NO
-115.65934348	7.840984631	NO
-98.02197709000002	0.103604443	YES
202.43219714000003	-0.340944072	NO
282.62769455	4.692887894	NO
347.14424742	-5.554612238	YES
-250.25213916	-6.195261137	YES
101.54361998	-1.202991901	NO
-99.62372780000004	7.742504371	NO
75.34329023000001	1.323046053	NO
172.95580215	-8.660213451	YES
180.09439228000002	-3.568362271	NO
323.46485959	-3.736515588	YES
579.21816446	1.539183027	YES
421.92150115999993	-1.909510213	NO
-144.92785358999998	7.183329389	NO
272.48800436	8.533515619	NO
-202.66664736	3.850235767	YES
-165.00907726999995	2.985656137	NO
126.60377496	-0.417009282	NO
493.78344733	-1.394804917	YES
445.30044885	-7.702403249	YES
43.68966010999999	-8.949047818	YES
-312.02642565	4.587987021	YES
164.33767599	8.213999994	NO
400.0507965000001	0.922149507	YES
83.37718323	-2.133958698	NO
256.24243103000003	5.173116437	NO
317.296373	-4.70920069	YES
308.08590782	0.21931636	NO
216.38724342	-5.675887358	NO
54.318036329999984	2.67358151	NO
-147.71019658000006	-0.340092475	YES
-355.43399278999993	1.616395808	YES
-238.22113703	1.038153695	YES
271.76697419	-8.047352339	YES
514.63444596	-2.606526642	YES
138.25253971	-1.450476727	NO
390.07467958	-3.153342009	NO
36.40798297999999	-1.147640924	NO
413.5982061100001	-7.361539042	YES
545.98871051	-2.333452418	YES
276.9499256	-0.361064677	NO
-158.33118282999993	5.36400259	NO
53.81227953999999	5.298859607	NO
150.9508643	-7.194320629	YES
286.32144412	-7.658764122	YES
261.25496184	6.716108278	NO
484.73076649	-9.108221549	YES
246.80997268	-3.243356535	NO
101.69678523	-6.720705595	YES
277.4048283	-9.544559388	YES
-281.06426967000004	3.176009498	YES
641.92481448	-2.622455086	YES
-213.1176916	5.370709578	YES
438.35090282	-4.74263809	YES
437.73741211	-9.412661735	YES
136.11065052	9.240015019	NO
492.51259761000006	2.378062837	YES
358.20872448	5.563068722	NO
-16.52662098000001	7.775032485	NO
430.50399326	-2.527091307	YES
28.044476220000007	8.28924415	NO
106.45044848	5.75554083	NO
113.61027857	-8.47885531	YES
360.30030215	-1.338949282	NO
122.32244994	1.457491796	NO
427.11546315	-3.354322304	YES
-52.00380852999999	5.143601743	NO
225.53128812	-10.09707767	YES
215.50013601	5.943014273	NO
361.26249443	1.864570814	NO
252.32371665	-1.863281491	NO
355.96423769	5.653325286	NO
-349.91052351	1.269792495	YES
630.74159257	5.643491457	YES
388.45431251	-10.02495584	YES
546.9285480799999	2.715563562	YES
294.77739407	-1.989906994	NO
16.329689989999984	-1.791720786	NO
245.53838775	-5.626953015	YES
-11.039361370000025	-0.052997409	NO
-109.17101821	6.83086841	NO
174.11000667	0.693422522	NO
345.78980097	2.088303525	NO
557.39844612	3.325986224	YES
452.70590502	0.472226509	NO
484.96702839000005	1.545439877	YES
174.05938498	7.011143827	NO
614.15086821	-9.449096062	YES
91.3567766	-6.259269519	YES
227.04617163	5.189324041	NO
456.73007475	-3.101690564	NO
85.95905875	7.601104795	NO
203.84813859	-7.391809893	YES
15.063224649999997	-1.948677595	NO
33.09279264	-0.042595422	NO
-72.56267448	-0.5510812	YES
-71.11324769000001	-9.64736445	YES
20.207891590000024	-2.784477852	YES
271.82853842	-5.590700503	YES
528.1382636999999	0.426974251	YES
-200.48024433	3.52383256	NO
266.00776465	-1.803967709	NO
-341.38844925	2.327940257	YES
-10.56303594	-0.779178989	NO
379.63886685	-8.546341372	YES
471.90364127	-6.46131116	YES
525.58126954	3.884247486	YES
289.56829143	1.483836155	NO
385.87834394	-1.002742871	NO
110.66424359	0.672103202	NO
-177.13831082000002	0.042123756	YES
620.97501701	4.760321337	YES
-327.40479698	4.206849025	YES
166.91308386	8.14160398	NO
323.21433792	2.89250491	NO
353.29679368000006	6.278217682	NO
356.76354934999995	-1.397795512	NO
315.28225705	5.661867899	NO
332.02245549	1.215528028	NO
219.57826965	0.127887615	NO
190.8141339	-4.35314649	YES
-81.35219984	1.987192069	YES
0.3965802800000091	7.569230189	NO
165.68245264	2.724468303	NO
25.245297880000017	9.539129605	NO
31.102948490000017	1.981397085	NO
328.16220482999995	8.305179721	NO
48.63374107	-5.224019649	YES
324.40845581	-7.88052516	YES
-221.84602604000003	5.154210816	NO
306.66819145	-8.644168114	YES
625.36001539	-5.009842379	YES
18.91625586	-6.223872327	YES
599.2914908800001	-4.09067571	YES
488.90646816	2.247574372	YES
336.75139712	1.218897435	YES
6.869790239999986	-7.268338632	YES
-225.98306755	0.40383614	YES
322.34896397	6.712620189	NO
507.16816826	-5.347801898	YES
79.63959763	-2.593783435	NO
463.08223175	-0.255320391	NO
194.68430552	-0.166529996	NO
-5.968851939999993	6.673164137	NO
-71.23481354000003	-3.613264028	YES
582.2214070800001	-6.70945022	YES
345.49201845000005	5.407516432	NO
112.54989918	4.088828622	NO
179.04356362	6.781607454	NO
-262.14329921	4.155526523	YES
-252.78981535	1.244164506	YES
290.74209637	-6.254452768	YES
620.02891605	-5.69213889	YES
420.30647019	-5.094868407	YES
209.27233471	-5.407874017	YES
-105.76834607	5.039010526	NO
186.74507520000003	1.177491749	NO
-267.56033496000003	3.524271119	YES
235.05444456	-4.709295928	YES
390.66007999	-5.420570531	YES
424.7020456400001	0.732908859	YES
-221.57568386999995	2.004413292	YES
581.3324204500001	-3.085803322	YES
381.02807628	4.824471323	NO
-73.06481017	-1.156013891	YES
580.30079307	0.783053826	YES
-307.94354209000005	1.507410667	YES
397.10702756	-3.357399188	NO
336.30097176000004	8.617060298	NO
271.13917471	8.268479893	NO
169.63601462999998	-10.05138277	YES
87.71070263000001	10.55834151	NO
47.49838495999998	-2.195009163	NO
5.552872119999989	-1.81324181	YES
-59.32643909000001	7.893573167	NO
-21.2336972	-0.110309342	NO
409.98222843	-0.589746343	NO
-101.89154628999998	-2.711949387	YES
53.04272943	-8.701369379	YES
222.98535081	-5.349271678	YES
105.02720232	8.672050453	NO
263.34393425	5.67220227	NO
334.97468008	-3.205400687	NO
65.59016447	0.650154025	NO
241.87604039	-1.59897454	NO
-246.30326304000005	4.540724571	YES
416.07470888	2.681913101	YES
1.293481319999998	-7.687268468	YES
560.59399099	-4.625929405	YES
252.90528449	6.730962438	NO
82.35564887	-2.092129979	YES
-30.255072079999977	1.032253201	NO
488.4009640700001	1.693023502	NO
-107.35228206000002	0.606322757	YES
274.97534096000004	-10.46073876	YES
-56.63319966	-3.631976845	YES
468.57069606	-5.678526771	YES
344.15500326000006	8.353555238	NO
174.02955819	1.606829831	NO
-195.14068997	2.959901243	YES
84.10092694999999	5.165655821	NO
58.80108322000001	6.256748223	NO
-229.98548569000005	2.433422549	YES
290.63003631	-3.862260945	NO
-24.625320259999988	3.043738713	NO
63.73499899	0.776523787	NO
553.31817258	-5.046728119	YES
666.6161419800001	-2.708330594	YES
70.66602743	-0.203257962	NO
453.39942694	-6.956035817	YES
104.16949666	-1.887379852	YES
-136.1975266	-0.874839699	YES
145.48211549	-8.22181012	YES
368.22411413	-1.775088254	NO
33.60228442	-4.873145264	YES
442.33668161	-3.35892437	YES
142.35525364	-3.313379021	NO
-100.75383006	-4.097244664	YES
254.38401699	-5.197646188	NO
-233.56466808	5.771244073	YES
265.54698286	-5.524024958	YES
52.697754240000016	-0.200551624	NO
375.30625633	7.026382815	NO
-70.19883775999998	-0.540350464	NO
163.06794613	5.403963758	NO
137.69807496	-2.575552983	NO
303.13572972	7.743138143	NO
438.44342322	-2.32672407	NO
-152.36659462000003	4.342654348	NO
113.15831923	-1.002560201	YES
-149.40405916999998	3.083871838	NO
101.67426105	7.450484166	NO
59.63324083999999	7.969777839	NO
191.79295293	-5.32832449	YES
145.79066387	-4.368218432	YES
534.99142295	0.449426771	YES
88.63704602000001	6.581779659	NO
11.451680350000004	-3.299921101	YES
369.24555518	-4.963610978	YES
83.05006461999999	-4.247659174	NO
249.74401918	-3.024942808	NO
89.68945913	5.080607263	NO
314.01992325	-6.122786984	YES
537.84745074	3.555492666	YES
150.19241094	1.966477401	NO
30.55766360999999	8.902142116	NO
134.64177590999998	-2.070214006	NO
114.74864419	1.541679363	NO
-148.83453210000005	1.339854331	YES
366.17981635	-5.13080651	NO
-88.2432762	-0.989963573	YES
116.11740424	-8.254872417	YES
332.22054653	5.268556579	NO
176.00076805999998	5.126172755	NO
-208.97686750000005	1.501236879	YES
52.54343105	-5.012805945	YES
-0.772138389999995	-7.633097789	YES
391.59272744	-6.492785686	YES
-77.95792693	4.166612894	NO
321.29940357	5.362693453	NO
-255.97855006	8.019812447	NO
248.94416572	5.769196615	NO
386.32692781	3.814629476	NO
206.79358599	4.903446495	NO
369.6116785600001	-3.858154147	NO
73.92403036	-6.860222457	NO
637.87776259	-3.365556935	YES
459.15941341	-4.156618059	YES
303.48424915	-3.692200272	NO
-31.65596199	1.881103886	NO
525.58818267	-6.077040067	YES
523.40721269	-2.3902846	YES
101.46743002	-9.014921009	YES
40.60569789999998	1.130961803	NO
148.96151092	-8.265164608	YES
-203.86507732	2.408557942	YES
206.47521549	5.576460801	NO
152.20452839	1.997644606	NO
-222.84054873	5.722642256	NO
176.09335461	-2.605740909	NO
-130.24543219999995	-6.901279375	YES
459.27410239	5.545031084	NO
410.92289641	5.459871883	NO
352.02487954000003	-0.67541435	NO
546.63742375	1.380898712	YES
46.33250171	-7.890830698	YES
488.73520581	-4.394045416	YES
98.31840008000002	5.630354437	NO
542.85773182	-3.388228941	YES
229.11886596	-2.574505836	NO
7.383166250000023	-0.054392437	NO
431.42348232000006	-3.414250649	NO
185.14727137	-1.116589204	NO
-272.79951051	2.569797751	YES
602.33994048	-3.111905561	YES
513.2723555800001	1.732454827	YES
170.57324918	-7.496809449	YES
164.97821015	-4.42677569	YES
-217.61991849000003	0.701597197	YES
88.41630452	6.493471692	NO
-157.82362619999998	-2.320578779	YES
91.32847469	2.697971517	NO
-269.25904246	0.409139008	YES
525.85806725	2.914294091	YES
-134.13239170999998	-6.019214782	YES
539.19519609	-6.478717832	YES
-241.49397478000003	-0.323720915	YES
-74.86832867000001	-3.569080233	YES
279.91954624	-9.324496109	YES
-209.81692217	5.027852241	YES
-129.09415816000003	-1.082817486	YES
184.42349804	-1.793740471	NO
470.97238304000007	0.765655697	YES
232.38085847	-1.486002417	NO
-59.65876863999999	-1.489194242	NO
181.88465607	-2.17995891	NO
432.75146905	-3.398933666	NO
-14.235933840000008	-6.907629297	YES
95.68098243	5.288649184	NO
20.95473300000001	-2.676864711	YES
563.98851128	4.348403582	YES
55.28308180999999	-7.715303798	YES
462.58764402	-7.678281646	YES
-330.0282259	0.032952485	YES
272.42420755	-3.232742716	NO
243.18814916	-2.517459978	NO
308.76379237	-7.245520292	YES
155.39296868	2.024071186	NO
387.32139261	-5.548900397	YES
97.42231748	7.62109556	NO
151.68618567	5.398054242	NO
158.12389149	-2.468300053	NO
486.43422972	-1.41962229	YES
580.37293052	-5.826353285	YES
109.1495642	10.12057729	NO
71.53646777	-1.992281476	YES
-239.30272915	1.829604749	YES
571.2683627399999	-0.13777095	YES
492.87938746	2.459130664	YES
388.91113825	-7.653754285	YES
57.28938569	7.035905181	NO
156.12042471	9.841590495	NO
489.91795556	-1.486092143	YES
14.682039930000023	2.714538929	NO
-0.8940512299999952	7.305769955	NO
236.76686583000003	5.5441547	NO
83.76153552000001	0.362199832	NO
-137.42099927000004	6.463169498	NO
347.53066093000007	-1.007877901	NO
239.01058367	-2.853016387	NO
257.93469237	-1.429610456	NO
248.87915385	7.851631862	NO
-286.38125904000003	3.541589649	YES
60.74670571	-5.744411877	YES
64.9093745	-10.59100105	YES
39.52652127	-7.917897231	YES
210.28695398	6.036429578	NO
255.12923195	-5.447084893	YES
302.89964688	3.153630985	NO
-35.61622690000001	-8.79036145	YES
85.63342960000001	-0.064182316	NO
537.16792007	-1.946412114	YES
-336.27139948	1.559260163	YES
-143.58125294999996	1.529680771	YES
410.30447679	1.614511284	YES
3.5006007800000134	-9.752090527	YES
282.72685928	1.860171255	NO
221.06467674	2.172216457	NO
237.3423562	-4.789682581	NO
352.12068889	-8.011988713	YES
641.30679372	-7.20219317	YES
625.01046388	3.115109873	YES
-338.50766078000004	4.999768242	NO
143.90676171	4.360865417	NO
318.15779118	6.866996079	NO
380.14842891	0.671856016	NO
394.52107587	-0.83112549	NO
273.07400971000004	-8.108796758	YES
177.10140333	-0.728543025	NO
-106.86305072999996	1.229232636	YES
-388.23136026	3.783287726	YES
-298.43781005	-0.912393873	YES
465.24484437	-0.9157811	YES
336.72900993	2.087678069	NO
19.254358589999995	6.205936509	NO
-110.18409125	-1.41172133	YES
34.76519498000001	5.593485211	NO
-186.12891202	5.842233887	NO
63.07054807	7.814805334	NO
